YEAR,SERIES,BAI,TREAT,SITE,PLOT,REP
2015,ses9.2,10.35194678,nothing,SETH,9,1
2015,ses9.4,2.856772722,sub,MIKE,17,4
2015,ses9.3,6.556425328,sub,INGRID,16,4
2015,ses9.5,6.419784897,fire,INGRID,14,5
2015,ses10.1,20.58498741,sub,INGRID,15,5
2015,ses10.2,3.816758614,fire,SETH,11,3
2015,ses10.3,4.52947289,sub,MIKE,18,4
2015,ses10.4,2.953398687,sub,SETH,11,4
2015,ses10.5,6.261470619,fire,INGRID,16,4
2015,ses11.1,5.289270215,sub,MIKE,18,4
2015,ses11.2,6.973767063,fire,INGRID,16,2
2015,ses11.3,9.66974679,fire,HEATHER,6,3
2015,ses11.4,6.397564413,sub,INGRID,16,3
2015,ses11.5,1.972093948,fire,HEATHER,6,1
2015,ses12.1,7.732373724,sub,SETH,9,4
2015,ses12.2,3.982132051,fire,HEATHER,8,3
2015,ses12.3,8.744271293,fire,SETH,10,3
2015,ses12.4,5.734625531,nothing,ALY,3,4
2015,ses12.5,7.029250731,fire,HEATHER,7,2
2015,set9.1,17.09091749,nothing,SETH,11,2
2015,set9.3,16.54882625,nothing,SETH,9,3
2015,set9.2,10.12158635,nothing,SETH,9,4
2015,set9.4,9.823769653,nothing,HEATHER,5,5
2015,set10.1,5.348985608,fire,INGRID,14,3
2015,set10.3,2.01275244,sub,MIKE,17,2
2015,set10.4,4.584089478,fire,SETH,10,3
2015,set10.5,4.675547523,sub,MIKE,17,4
2015,set11.1,10.95451995,sub,INGRID,13,2
2015,set11.2,25.19519295,nothing,HEATHER,7,2
2015,set11.3,16.61845023,sub,HEATHER,5,3
2015,set11.4,10.9711484,sub,MIKE,20,4
2015,set11.5,4.550128861,nothing,HEATHER,6,2
2015,set12.1,8.491875739,nothing,HEATHER,8,3
2015,set12.2,12.68640773,fire,INGRID,14,3
2015,set12.3,3.924870242,fire,SETH,11,2
2015,set12.4,4.074457176,nothing,HEATHER,6,2
2015,set12.5,15.62902133,fire,MIKE,18,3
2015,seu9.1,3.031526955,sub,SETH,9,1
2015,seu9.2,2.387060638,fire,HEATHER,5,3
2015,seu9.3,3.130534247,fire,HEATHER,8,4
2015,seu9.4,1.700126272,sub,MIKE,18,4
2015,seu9.5,0.985303987,fire,INGRID,13,2
2015,seu10.1,5.035423245,nothing,HEATHER,6,2
2015,seu10.2,5.174957083,fire,INGRID,16,1
2015,seu10.4,0.055571632,nothing,INGRID,14,5
2015,seu10.5,0.185507905,nothing,HEATHER,7,2
2015,seu11.2,7.267681905,nothing,ALY,4,3
2015,seu11.3,2.934037052,fire,ALY,3,4
2015,seu11.4,6.337418621,nothing,MIKE,20,2
2015,seu12.1,4.166772876,nothing,ALY,3,3
2015,seu12.2,2.365572144,fire,HEATHER,7,2
2015,seu12.3,2.534803457,sub,ALY,2,2
2015,seu12.5,2.639126325,nothing,MIKE,18,5
2016,als1.1,13.27428768,sub,ALY,1,3
2016,als1.2,14.04509629,sub,ALY,2,1
2016,als1.3,5.389254542,sub,ALY,2,3
2016,als1.4,6.232919825,sub,ALY,3,3
2016,als1.5,9.656539534,sub,ALY,3,5
2016,als2.1,1.808228475,sub,ALY,4,2
2016,als2.2,3.695936102,sub,ALY,4,4
2016,als2.3,4.174695973,fire,ALY,1,4
2016,als2.4,13.40218506,fire,ALY,2,2
2016,als2.5,6.163302132,fire,ALY,2,5
2016,als3.2,129.9533624,fire,ALY,3,3
2016,als3.1,57.69339187,fire,ALY,3,2
2016,als3.3,22.76601298,fire,ALY,4,3
2016,als3.4,5.07815833,fire,ALY,4,5
2016,als3.5,2.565160667,nothing,ALY,1,3
2016,als4.1,7.739740759,nothing,ALY,1,4
2016,als4.2,14.13867491,nothing,ALY,2,1
2016,als4.3,9.52009074,nothing,ALY,2,4
2016,als4.4,6.962828037,nothing,ALY,2,5
2016,alt1.1,110.5376161,nothing,ALY,3,1
2016,alt1.3,15.13571588,nothing,ALY,3,4
2016,alt1.4,8.780085449,nothing,ALY,4,5
2016,alt1.5,19.92058455,sub,HEATHER,5,2
2016,alt2.2,3.963970504,sub,HEATHER,6,1
2016,alt2.4,6.387219148,sub,HEATHER,7,5
2016,alt2.5,10.20915511,sub,HEATHER,8,4
2016,alt3.1,30.54329263,fire,HEATHER,7,1
2016,alt3.3,3.07059266,fire,HEATHER,7,4
2016,alt3.2,3.252380919,fire,HEATHER,5,5
2016,alt3.4,32.96476941,fire,HEATHER,6,2
2016,alt3.5,14.97688638,fire,HEATHER,8,2
2016,alt4.3,6.550446877,fire,HEATHER,8,5
2016,alt4.1,15.98371656,nothing,HEATHER,6,2
2016,alt4.2,13.39391953,nothing,HEATHER,7,1
2016,alt4.5,4.062380894,nothing,HEATHER,7,3
2016,alu1.1,3.137417477,nothing,HEATHER,7,5
2016,alu1.3,5.207544823,nothing,HEATHER,8,2
2016,alu1.4,8.701859792,nothing,HEATHER,8,4
2016,alu1.5,1.743508525,nothing,HEATHER,8,5
2016,alu2.1,7.699163948,sub,INGRID,13,3
2016,alu2.3,8.866105398,sub,INGRID,14,3
2016,alu2.4,0.166190251,sub,INGRID,15,2
2016,alu2.5,2.932943778,sub,INGRID,15,5
2016,alu3.1,3.892291926,sub,INGRID,16,5
2016,alu3.2,5.231854467,fire,INGRID,14,1
2016,alu3.3,2.902595992,fire,INGRID,14,4
2016,alu3.4,11.76763639,fire,INGRID,16,2
2016,alu4.2,20.38992907,fire,INGRID,16,5
2016,alu4.3,9.120178562,nothing,INGRID,13,5
2016,alu4.5,1.769630867,nothing,INGRID,14,1
2016,hes5.1,48.58247158,nothing,INGRID,14,5
2016,hes5.2,11.62774127,nothing,INGRID,15,2
2016,hes5.3,65.24435433,nothing,INGRID,15,3
2016,hes5.4,96.9675946,nothing,INGRID,16,2
2016,hes5.5,90.48886714,nothing,INGRID,16,3
2016,hes6.1,6.770157301,sub,MIKE,17,3
2016,hes6.2,59.59128768,sub,MIKE,18,2
2016,hes6.3,10.91660721,sub,MIKE,18,5
2016,hes6.4,15.00578275,sub,MIKE,19,5
2016,hes6.5,57.93724858,sub,MIKE,20,4
2016,hes7.5,4.833767554,fire,MIKE,17,3
2016,hes8.2,10.43270142,fire,MIKE,18,4
2016,hes8.3,6.706797661,fire,MIKE,19,3
2016,hes8.4,27.89269321,fire,MIKE,19,5
2016,hes8.5,6.429347905,fire,MIKE,20,2
2016,het7.5,4.833767554,nothing,MIKE,17,1
2016,het7.1,12.48854708,nothing,MIKE,17,3
2016,het7.2,10.11988675,nothing,MIKE,17,5
2016,het7.3,9.362159736,nothing,MIKE,18,3
2016,het7.4,11.98739708,nothing,MIKE,18,5
2016,het5.2,10.63411834,nothing,MIKE,19,1
2016,het5.3,33.16738957,nothing,MIKE,19,3
2016,het5.4,37.94561377,nothing,MIKE,19,5
2016,het5.5,10.36369633,nothing,MIKE,20,3
2016,het5.1,16.19794805,nothing,MIKE,20,4
2016,het6.1,5.924651046,sub,SETH,9,1
2016,het6.2,22.68441953,sub,SETH,9,5
2016,het6.3,61.55053566,sub,SETH,10,3
2016,het6.4,22.76679523,sub,SETH,11,1
2016,het6.5,5.629008327,sub,SETH,11,3
2016,het8.1,2.465506207,sub,SETH,12,1
2016,het8.2,4.105241643,sub,SETH,12,3
2016,het8.3,3.541957221,fire,SETH,9,2
2016,het8.4,6.98500454,fire,SETH,10,3
2016,het8.5,4.647043853,fire,SETH,11,1
2016,heu5.4,2.371151613,fire,SETH,11,5
2016,heu5.5,2.748946979,fire,SETH,12,3
2016,heu6.2,1.146053,fire,SETH,12,5
2016,heu6.4,4.591346557,nothing,SETH,9,2
2016,heu7.1,4.449626171,nothing,SETH,9,4
2016,heu7.2,1.9472251,nothing,SETH,10,1
2016,heu7.3,1.280968697,nothing,SETH,10,4
2016,heu7.4,0.439194653,nothing,SETH,11,1
2016,heu7.5,1.108894242,nothing,SETH,11,3
2016,heu8.1,1.812133474,nothing,SETH,11,4
2016,heu8.2,4.788440655,nothing,SETH,12,3
2016,heu8.3,1.821617943,nothing,SETH,12,5
2016,heu8.4,2.537147085,sub,HEATHER,5,4
2016,heu8.5,3.34647476,nothing,MIKE,17,2
2016,ins13.1,17.42334511,sub,HEATHER,6,5
2016,ins13.2,10.70550161,sub,HEATHER,6,5
2016,ins13.3,5.404233656,sub,HEATHER,6,5
2016,ins13.4,4.046547267,sub,HEATHER,6,2
2016,ins14.1,8.909318005,sub,HEATHER,6,2
2016,ins14.2,10.14136268,fire,HEATHER,6,4
2016,ins14.3,5.100513903,fire,HEATHER,6,2
2016,ins14.4,4.107648103,sub,ALY,3,1
2016,ins14.5,1.930496119,fire,SETH,11,2
2016,ins15.1,8.7223901,sub,ALY,3,1
2016,ins15.2,15.57889093,nothing,ALY,4,2
2016,ins15.3,4.655890578,sub,HEATHER,8,5
2016,ins15.4,2.371195595,fire,SETH,11,1
2016,ins15.5,3.975292804,fire,INGRID,14,1
2016,ins16.1,9.219666518,fire,SETH,9,1
2016,ins16.2,5.348247333,sub,INGRID,13,1
2016,ins16.3,4.957310685,sub,ALY,2,4
2016,ins16.4,2.974481916,fire,SETH,9,1
2016,ins16.5,2.038903057,sub,SETH,12,5
2016,int13.1,6.765793629,fire,HEATHER,7,1
2016,int13.2,6.424758039,sub,MIKE,20,2
2016,int13.3,9.378561991,nothing,ALY,2,3
2016,int14.1,9.936782165,fire,MIKE,18,4
2016,int14.2,1.682841229,fire,HEATHER,7,1
2016,int14.3,4.673973585,sub,SETH,11,1
2016,int14.4,3.876489715,nothing,MIKE,18,1
2016,int14.5,4.074406911,sub,HEATHER,5,2
2016,int16.1,6.729291464,sub,ALY,1,5
2016,int16.2,6.121641471,sub,SETH,10,1
2016,int16.3,6.760280134,fire,MIKE,17,5
2016,int16.4,2.528620803,fire,HEATHER,5,2
2016,int16.5,5.908657197,fire,HEATHER,5,5
2016,inu13.1,8.357016591,nothing,MIKE,18,1
2016,inu13.2,8.131623026,fire,HEATHER,8,2
2016,inu13.5,4.240575171,fire,MIKE,18,4
2016,inu14.1,4.199304068,sub,INGRID,15,3
2016,inu14.2,78.56644762,fire,ALY,4,1
2016,inu14.3,3.241331937,sub,INGRID,16,1
2016,inu14.5,2.053181596,fire,ALY,3,5
2016,inu15.1,5.266000438,sub,SETH,12,4
2016,inu15.2,4.996970151,sub,SETH,12,5
2016,inu15.3,3.059424298,nothing,MIKE,18,2
2016,inu15.4,4.203956767,fire,INGRID,16,1
2016,inu15.5,5.67452058,fire,SETH,11,4
2016,inu16.2,1.502309607,sub,ALY,2,2
2016,inu16.3,6.642985631,nothing,MIKE,19,2
2016,inu16.4,0.795564357,fire,INGRID,16,3
2016,mks17.1,5.507793116,fire,ALY,2,4
2016,mks17.2,2.855757988,fire,MIKE,17,5
2016,mks17.3,5.663688369,nothing,SETH,11,2
2016,mks17.4,6.569217894,fire,MIKE,17,4
2016,mks17.5,2.517810583,nothing,SETH,10,2
2016,mks18.1,2.369728471,fire,HEATHER,6,4
2016,mks18.2,4.931659581,sub,INGRID,13,2
2016,mks18.3,7.538100776,sub,ALY,2,3
2016,mks18.4,3.502624481,sub,INGRID,15,3
2016,mks18.5,8.244594698,fire,MIKE,18,5
2016,mks19.1,7.749068147,fire,ALY,2,4
2016,mks19.2,7.921013796,fire,INGRID,13,3
2016,mks19.3,11.830707,fire,INGRID,16,2
2016,mks19.4,11.73397108,fire,MIKE,19,1
2016,mks19.5,4.790803133,fire,HEATHER,7,3
2016,mks20.1,25.776796,fire,MIKE,19,4
2016,mks20.2,18.96961188,fire,INGRID,16,1
2016,mks20.3,36.45395102,sub,INGRID,14,1
2016,mks20.4,3.083334959,fire,MIKE,20,4
2016,mks20.5,13.66927384,sub,SETH,11,4
2016,mkt17.1,6.711346687,sub,MIKE,17,1
2016,mkt17.2,13.45724775,sub,INGRID,16,2
2016,mkt17.3,7.365573932,nothing,SETH,10,2
2016,mkt17.4,7.774059517,nothing,ALY,1,3
2016,mkt17.5,12.67499118,sub,MIKE,19,5
2016,mkt18.1,15.69921393,nothing,INGRID,15,2
2016,mkt18.3,8.167873864,sub,INGRID,16,3
2016,mkt18.4,9.858292614,nothing,INGRID,16,2
2016,mkt18.5,5.294086276,fire,INGRID,16,1
2016,mkt19.1,3.336292858,fire,HEATHER,6,3
2016,mkt19.3,3.496291031,sub,SETH,10,4
2016,mkt19.4,3.891223785,fire,INGRID,16,1
2016,mkt19.5,2.827320291,nothing,MIKE,17,1
2016,mkt20.1,3.054759033,sub,SETH,12,3
2016,mkt20.2,9.179479265,fire,ALY,2,5
2016,mkt20.3,1.751425338,fire,INGRID,14,1
2016,mkt20.4,4.742925261,fire,ALY,3,4
2016,mku17.1,6.694030228,sub,SETH,10,2
2016,mku17.2,9.872992126,sub,MIKE,18,2
2016,mku17.3,7.355878977,sub,SETH,12,4
2016,mku17.4,5.59607187,sub,ALY,2,1
2016,mku17.5,6.965071134,sub,SETH,12,2
2016,mku18.1,16.10231797,sub,INGRID,15,2
2016,mku18.2,14.48651204,sub,SETH,12,5
2016,mku18.3,8.680204794,fire,HEATHER,8,1
2016,mku18.4,2.428953776,fire,MIKE,18,3
2016,mku18.5,5.671972748,nothing,INGRID,16,2
2016,mku19.4,4.357002595,fire,HEATHER,7,3
2016,mku19.1,22.52594818,sub,INGRID,15,4
2016,mku19.2,7.376660613,sub,SETH,9,4
2016,mku19.3,2.000016423,fire,MIKE,18,5
2016,mku19.5,3.764444813,sub,MIKE,20,4
2016,mku20.2,1.477503591,fire,HEATHER,8,3
2016,mku20.3,2.834269494,sub,SETH,10,4
2016,mku20.4,3.431608779,nothing,HEATHER,6,4
2016,mku20.5,0.275253782,nothing,SETH,11,2
2016,ses9.1,10.72550099,sub,ALY,1,3
2016,ses9.2,7.252869296,sub,SETH,10,4
2016,ses9.4,4.030855012,sub,SETH,10,4
2016,ses9.3,10.43929876,sub,INGRID,16,3
2016,ses9.5,8.189704791,sub,ALY,1,3
2016,ses10.1,20.28533916,sub,MIKE,18,2
2016,ses10.2,7.245517969,sub,INGRID,16,5
2016,ses10.3,5.437368034,sub,ALY,1,3
2016,ses10.4,4.666336374,sub,ALY,3,4
2016,ses10.5,3.565896157,fire,MIKE,20,2
2016,ses11.1,6.744009826,nothing,SETH,10,2
2016,ses11.2,9.738974925,sub,MIKE,17,2
2016,ses11.3,7.905739373,sub,MIKE,18,1
2016,ses11.4,5.489201171,nothing,SETH,10,4
2016,ses11.5,8.111340904,sub,ALY,2,2
2016,ses12.1,9.32052735,nothing,SETH,9,2
2016,ses12.2,5.726001859,nothing,INGRID,14,5
2016,ses12.3,8.132329885,nothing,SETH,9,2
2016,ses12.4,4.506730901,fire,INGRID,13,3
2016,ses12.5,9.289136556,nothing,HEATHER,7,2
2016,set9.1,11.95122164,fire,MIKE,20,4
2016,set9.3,13.18123056,nothing,SETH,10,4
2016,set9.2,7.497081001,sub,SETH,12,2
2016,set9.4,9.052310736,nothing,HEATHER,8,2
2016,set10.1,6.155913106,sub,ALY,2,5
2016,set10.3,5.136657927,fire,INGRID,16,3
2016,set10.4,4.044436117,nothing,INGRID,15,5
2016,set10.5,4.68589593,fire,HEATHER,7,1
2016,set11.1,18.77630969,sub,SETH,10,5
2016,set11.2,34.13213498,sub,INGRID,15,5
2016,set11.3,23.54302937,nothing,INGRID,15,4
2016,set11.4,10.33181545,sub,INGRID,16,4
2016,set11.5,8.354273981,nothing,SETH,11,3
2016,set12.1,8.713270057,nothing,INGRID,15,1
2016,set12.2,14.109345,nothing,SETH,9,5
2016,set12.3,7.321868095,fire,ALY,1,3
2016,set12.4,6.799512343,sub,INGRID,14,4
2016,set12.5,20.17492789,fire,INGRID,16,1
2016,seu9.1,3.208769329,fire,HEATHER,5,2
2016,seu9.2,2.536694696,sub,ALY,1,4
2016,seu9.3,4.421728828,sub,INGRID,15,4
2016,seu9.4,1.55863208,fire,INGRID,14,1
2016,seu9.5,1.016660223,nothing,HEATHER,7,2
2016,seu10.1,4.477523514,sub,HEATHER,7,5
2016,seu10.2,8.761458946,sub,MIKE,19,3
2016,seu10.4,2.305929008,sub,MIKE,18,3
2016,seu10.5,1.89098745,nothing,MIKE,20,5
2016,seu11.2,5.646422175,fire,SETH,11,3
2016,seu11.3,4.00357028,fire,INGRID,16,5
2016,seu11.4,3.701050615,fire,SETH,9,1
2016,seu12.1,4.608675582,fire,HEATHER,7,4
2016,seu12.2,5.183260312,fire,HEATHER,5,2
2016,seu12.3,3.654049247,nothing,HEATHER,8,1
2016,seu12.5,2.29997569,sub,SETH,11,5
2017,als1.1,16.09940571,sub,ALY,1,3
2017,als1.2,9.503276936,sub,ALY,2,1
2017,als1.3,3.062223457,sub,ALY,2,4
2017,als1.4,4.682936549,sub,ALY,3,3
2017,als1.5,11.01071676,sub,ALY,3,5
2017,als2.1,3.465453157,sub,ALY,4,2
2017,als2.2,3.303972153,sub,ALY,4,4
2017,als2.3,5.198811196,fire,ALY,1,4
2017,als2.4,10.34182456,fire,ALY,2,2
2017,als2.5,6.259582522,fire,ALY,2,5
2017,als3.2,124.5433734,fire,ALY,3,3
2017,als3.1,37.41208023,fire,ALY,3,4
2017,als3.3,21.85206399,fire,ALY,4,3
2017,als3.4,6.455649319,fire,ALY,4,5
2017,als3.5,1.528513631,nothing,ALY,1,3
2017,als4.1,6.074976254,nothing,ALY,1,4
2017,als4.2,6.244854735,nothing,ALY,2,1
2017,als4.3,8.582067723,nothing,ALY,2,4
2017,als4.4,8.170402846,nothing,ALY,2,5
2017,alt1.1,75.37108033,nothing,ALY,3,2
2017,alt1.3,11.92506788,nothing,ALY,3,4
2017,alt1.4,7.197957398,nothing,ALY,4,5
2017,alt1.5,12.52113168,sub,HEATHER,5,2
2017,alt2.2,11.91456868,sub,HEATHER,6,1
2017,alt2.4,10.49657942,sub,HEATHER,7,5
2017,alt2.5,5.944282858,sub,HEATHER,8,5
2017,alt3.1,21.53085184,fire,HEATHER,7,2
2017,alt3.3,4.956726349,fire,HEATHER,7,4
2017,alt3.2,4.548821959,fire,HEATHER,5,5
2017,alt3.4,13.55810858,fire,HEATHER,6,3
2017,alt3.5,13.36593422,fire,HEATHER,8,2
2017,alt4.3,6.22115456,fire,HEATHER,8,5
2017,alt4.1,8.793195315,nothing,HEATHER,6,2
2017,alt4.2,10.63458958,nothing,HEATHER,7,1
2017,alt4.5,3.6376627,nothing,HEATHER,7,3
2017,alu1.1,3.861045646,nothing,HEATHER,7,5
2017,alu1.3,5.355661492,nothing,HEATHER,8,2
2017,alu1.4,5.225960839,nothing,HEATHER,8,4
2017,alu1.5,3.611666021,nothing,HEATHER,8,5
2017,alu2.1,3.837282639,sub,INGRID,13,4
2017,alu2.3,4.333220738,sub,INGRID,14,4
2017,alu2.4,2.339069669,sub,INGRID,15,2
2017,alu2.5,4.476266877,sub,INGRID,15,5
2017,alu3.1,4.68483093,sub,INGRID,16,5
2017,alu3.2,10.21354705,fire,INGRID,14,1
2017,alu3.3,2.142135792,fire,INGRID,14,4
2017,alu3.4,12.8292748,fire,INGRID,16,2
2017,alu4.2,14.29281715,fire,INGRID,16,5
2017,alu4.3,16.72892119,nothing,INGRID,13,5
2017,alu4.5,3.231756363,nothing,INGRID,14,1
2017,hes5.1,34.38668881,nothing,INGRID,14,5
2017,hes5.2,11.1590879,nothing,INGRID,15,2
2017,hes5.3,17.73078765,nothing,INGRID,15,4
2017,hes5.4,138.0561079,nothing,INGRID,16,2
2017,hes5.5,54.38589485,nothing,INGRID,16,4
2017,hes6.1,11.75646803,sub,MIKE,17,3
2017,hes6.2,55.66840293,sub,MIKE,18,2
2017,hes6.3,14.96455877,sub,MIKE,18,5
2017,hes6.4,10.95699553,sub,MIKE,19,5
2017,hes6.5,39.41035307,sub,MIKE,20,4
2017,hes7.5,4.118781907,fire,MIKE,17,4
2017,hes8.2,8.820901021,fire,MIKE,18,5
2017,hes8.3,9.393032167,fire,MIKE,19,3
2017,hes8.4,25.79905732,fire,MIKE,19,5
2017,hes8.5,6.637352755,fire,MIKE,20,2
2017,het7.5,4.118781907,nothing,MIKE,17,1
2017,het7.1,12.51238863,nothing,MIKE,17,3
2017,het7.2,10.49764756,nothing,MIKE,17,5
2017,het7.3,5.280690525,nothing,MIKE,18,3
2017,het7.4,12.10714517,nothing,MIKE,18,5
2017,het5.2,4.665642082,nothing,MIKE,19,1
2017,het5.3,29.99943582,nothing,MIKE,19,3
2017,het5.4,30.20513159,nothing,MIKE,19,5
2017,het5.5,19.38623105,nothing,MIKE,20,3
2017,het5.1,19.49127334,nothing,MIKE,20,5
2017,het6.1,5.357797775,sub,SETH,9,1
2017,het6.2,23.99235566,sub,SETH,9,5
2017,het6.3,57.99631366,sub,SETH,10,3
2017,het6.4,28.78545844,sub,SETH,11,1
2017,het6.5,9.689849841,sub,SETH,11,3
2017,het8.1,5.101129655,sub,SETH,12,1
2017,het8.2,9.900506195,sub,SETH,12,3
2017,het8.3,3.948227983,fire,SETH,9,2
2017,het8.4,10.23175572,fire,SETH,10,3
2017,het8.5,4.248485701,fire,SETH,11,1
2017,heu5.4,3.091402569,fire,SETH,11,5
2017,heu5.5,1.672756716,fire,SETH,12,3
2017,heu6.2,1.313993119,nothing,SETH,9,1
2017,heu6.4,6.718132527,nothing,SETH,9,2
2017,heu7.1,1.882241256,nothing,SETH,9,4
2017,heu7.2,1.583412963,nothing,SETH,10,1
2017,heu7.3,1.303431084,nothing,SETH,10,4
2017,heu7.4,0.740938344,nothing,SETH,11,1
2017,heu7.5,1.248745381,nothing,SETH,11,3
2017,heu8.1,2.835375334,nothing,SETH,11,4
2017,heu8.2,4.869971268,nothing,SETH,12,3
2017,heu8.3,2.412755724,nothing,SETH,12,5
2017,heu8.4,7.087747186,nothing,MIKE,17,2
2017,heu8.5,2.531523635,sub,HEATHER,5,4
2017,ins13.1,18.41958813,fire,HEATHER,6,3
2017,ins13.2,11.44900978,sub,HEATHER,5,1
2017,ins13.3,4.214770129,fire,SETH,9,1
2017,ins13.4,3.165091767,sub,HEATHER,5,1
2017,ins14.1,11.51103739,fire,SETH,12,2
2017,ins14.2,8.15218475,nothing,ALY,4,2
2017,ins14.3,4.121540225,fire,HEATHER,5,3
2017,ins14.4,3.429158337,nothing,MIKE,18,1
2017,ins14.5,2.227329501,sub,SETH,11,3
2017,ins15.1,7.349243933,fire,ALY,1,3
2017,ins15.2,17.36455335,sub,HEATHER,6,2
2017,ins15.3,6.59002152,fire,HEATHER,5,1
2017,ins15.4,3.716456985,sub,SETH,9,2
2017,ins15.5,2.782508613,sub,SETH,12,1
2017,ins16.1,6.233425621,fire,MIKE,17,4
2017,ins16.2,5.335756361,fire,HEATHER,5,3
2017,ins16.3,2.618881902,fire,MIKE,18,1
2017,ins16.4,3.092411021,sub,MIKE,20,1
2017,ins16.5,3.723164286,fire,HEATHER,8,4
2017,int13.1,5.040110501,sub,ALY,4,2
2017,int13.2,4.680973054,sub,MIKE,20,5
2017,int13.3,11.77461073,fire,MIKE,17,4
2017,int14.1,11.99936341,nothing,ALY,3,4
2017,int14.2,2.838890777,fire,SETH,12,5
2017,int14.3,6.615138553,fire,ALY,3,5
2017,int14.4,1.934869216,sub,MIKE,19,3
2017,int14.5,6.564750549,sub,ALY,1,2
2017,int16.1,7.722257796,sub,MIKE,19,3
2017,int16.2,3.285854588,fire,MIKE,20,3
2017,int16.3,3.047643325,sub,HEATHER,5,5
2017,int16.4,2.40432369,fire,INGRID,14,3
2017,int16.5,2.244806181,sub,INGRID,14,1
2017,inu13.1,5.238568051,sub,ALY,4,2
2017,inu13.2,7.397517646,fire,MIKE,20,4
2017,inu13.5,3.685097607,sub,SETH,10,1
2017,inu14.1,4.757775569,fire,HEATHER,8,2
2017,inu14.2,106.496221,fire,ALY,4,2
2017,inu14.3,4.598386866,fire,MIKE,20,2
2017,inu14.5,1.487182838,sub,MIKE,18,4
2017,inu15.1,3.077708367,fire,ALY,4,1
2017,inu15.2,9.014108969,sub,SETH,9,5
2017,inu15.3,6.804061369,fire,MIKE,18,5
2017,inu15.4,5.502386435,fire,MIKE,17,5
2017,inu15.5,8.363849555,fire,HEATHER,5,1
2017,inu16.2,4.626293634,fire,ALY,4,1
2017,inu16.3,5.980587103,nothing,MIKE,18,3
2017,inu16.4,1.134391408,fire,HEATHER,7,1
2017,mks17.1,4.723896634,nothing,SETH,9,3
2017,mks17.2,1.905611564,sub,ALY,4,3
2017,mks17.3,7.65233851,sub,SETH,9,2
2017,mks17.4,3.438812451,sub,INGRID,15,1
2017,mks17.5,3.462022538,sub,HEATHER,5,2
2017,mks18.1,3.477256121,fire,INGRID,13,3
2017,mks18.2,4.157458054,fire,INGRID,13,1
2017,mks18.3,2.404512185,sub,INGRID,13,1
2017,mks18.4,7.62148807,fire,SETH,12,5
2017,mks18.5,6.544716612,fire,INGRID,14,1
2017,mks19.1,4.759135879,sub,MIKE,19,3
2017,mks19.2,12.22594763,nothing,ALY,3,2
2017,mks19.3,10.2438163,fire,INGRID,13,1
2017,mks19.4,12.70945445,sub,ALY,4,1
2017,mks19.5,5.130494122,nothing,MIKE,17,2
2017,mks20.1,25.19360959,fire,MIKE,20,1
2017,mks20.2,21.03752441,fire,MIKE,17,2
2017,mks20.3,82.61184506,sub,MIKE,17,3
2017,mks20.4,4.346406003,nothing,MIKE,19,1
2017,mks20.5,11.71477281,nothing,SETH,11,3
2017,mkt17.1,5.073687844,sub,HEATHER,8,2
2017,mkt17.2,17.90034569,fire,SETH,10,4
2017,mkt17.3,18.34967826,nothing,INGRID,15,2
2017,mkt17.4,6.594978953,sub,INGRID,13,1
2017,mkt17.5,7.223178103,sub,HEATHER,5,5
2017,mkt18.1,11.41887248,sub,ALY,2,4
2017,mkt18.3,7.446768394,fire,MIKE,19,4
2017,mkt18.4,6.139862709,nothing,MIKE,17,3
2017,mkt18.5,5.149321687,sub,MIKE,19,5
2017,mkt19.1,6.088510235,sub,SETH,12,3
2017,mkt19.3,2.749773218,sub,MIKE,19,4
2017,mkt19.4,5.605810807,sub,HEATHER,7,5
2017,mkt19.5,2.408973247,sub,INGRID,13,3
2017,mkt20.1,4.554706162,nothing,SETH,10,1
2017,mkt20.2,17.00926435,sub,ALY,2,2
2017,mkt20.3,3.051366113,sub,MIKE,20,4
2017,mkt20.4,5.578186783,nothing,INGRID,14,3
2017,mku17.1,10.37122673,fire,INGRID,14,1
2017,mku17.2,93.36185048,nothing,SETH,11,4
2017,mku17.3,4.910469539,fire,ALY,4,2
2017,mku17.4,15.7811718,sub,MIKE,17,1
2017,mku17.5,9.231243287,fire,INGRID,16,2
2017,mku18.1,26.41271404,nothing,INGRID,13,1
2017,mku18.2,11.40657315,sub,HEATHER,7,5
2017,mku18.3,3.063370138,sub,SETH,9,3
2017,mku18.4,3.882527856,fire,ALY,2,4
2017,mku18.5,10.34214815,fire,SETH,10,3
2017,mku19.4,2.342179845,nothing,INGRID,16,3
2017,mku19.1,12.80688781,sub,SETH,10,5
2017,mku19.2,2.588672347,fire,SETH,9,4
2017,mku19.3,2.729792689,nothing,MIKE,20,4
2017,mku19.5,1.688961051,nothing,SETH,10,2
2017,mku20.2,1.834061791,nothing,SETH,10,1
2017,mku20.3,1.714363969,fire,ALY,3,2
2017,mku20.4,3.881085865,sub,INGRID,13,4
2017,mku20.5,5.074957047,nothing,SETH,10,1
2017,ses9.1,7.575872144,sub,ALY,3,5
2017,ses9.2,12.5017292,sub,INGRID,16,5
2017,ses9.4,3.412071215,fire,ALY,1,3
2017,ses9.3,8.161292227,nothing,HEATHER,7,1
2017,ses9.5,6.976195514,nothing,INGRID,13,1
2017,ses10.1,17.30442955,sub,INGRID,15,4
2017,ses10.2,4.213356412,fire,HEATHER,7,4
2017,ses10.3,5.130823989,nothing,MIKE,19,3
